series_id,user_id,description,category,direction,currency,n_dates,median_gap,interval_iqr,amount_cv,cadence
6590,user_81,fresh food shop,groceries,debit,USD,5,28.0,43.75,0.09263757098573887,monthly_candidate
6591,user_81,fuel refill,transport,debit,USD,4,14.0,10.5,0.18265612265078807,other
6592,user_81,grocery delivery,groceries,debit,USD,4,28.0,17.5,0.16092886108692864,monthly_candidate
6595,user_81,local taxi,transport,debit,USD,4,7.0,14.0,0.06332135602006542,weekly_candidate
6599,user_81,online backup subscription,cloud_storage,debit,USD,5,30.5,1.5,0.0,monthly_candidate
6600,user_81,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
6603,user_81,ride-hailing trip,transport,debit,USD,5,21.0,42.0,0.09808377797808426,other
6604,user_81,streaming subscription,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
6605,user_81,supermarket basket,groceries,debit,USD,6,21.0,21.0,0.16848811646730175,other
6607,user_81,vehicle charging,transport,debit,USD,6,28.0,21.0,0.13030223335771163,monthly_candidate
6614,user_82,education loan instalment,debt_repayment,debit,USD,5,31.0,0.25,0.0,monthly_candidate
6616,user_82,family streaming plan,streaming,debit,USD,5,31.0,0.25,0.0,monthly_candidate
6619,user_82,grocery delivery,groceries,debit,USD,5,10.5,24.5,0.11151163812830348,other
6620,user_82,household groceries,groceries,debit,USD,4,35.0,56.0,0.1734130859563531,other
6621,user_82,household utility payment,utilities,debit,USD,5,31.0,0.25,0.04072274297863986,monthly_candidate
6623,user_82,local taxi,transport,debit,USD,4,35.0,24.5,0.08320747518400987,other
6624,user_82,lunch with colleagues,dining,debit,USD,5,35.0,17.5,0.13495436806638053,other
6625,user_82,metro and bus fares,transport,debit,USD,4,28.0,21.0,0.10147496278427413,monthly_candidate
6629,user_82,payroll credit,salary,credit,USD,5,31.0,0.25,0.0,monthly_candidate
6630,user_82,personal shopping,shopping,debit,USD,5,31.0,0.25,0.04420749687061631,monthly_candidate
6633,user_82,rail pass,transport,debit,USD,5,14.0,1.75,0.09491215005614842,other
6634,user_82,ride-hailing trip,transport,debit,USD,4,35.0,17.5,0.23472387105018372,other
6635,user_82,shared housing rent,rent,debit,USD,6,31.0,1.0,1.4014649620514797e-16,monthly_candidate
6636,user_82,shared storage plan,cloud_storage,debit,USD,5,31.0,0.25,0.0,monthly_candidate
6637,user_82,supermarket basket,groceries,debit,USD,5,24.5,35.0,0.18107893074292625,other
6645,user_83,course tuition,education,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6647,user_83,fresh food shop,groceries,debit,INR,5,30.0,5.0,0.15345388930737885,monthly_candidate
6648,user_83,fuel refill,transport,debit,INR,4,56.0,35.0,0.14754477872012298,other
6650,user_83,health insurance premium,insurance,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6651,user_83,home repair reserve,housing,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6653,user_83,local event tickets,entertainment,debit,INR,5,31.0,0.75,0.0717091663048199,monthly_candidate
6654,user_83,local market purchase,groceries,debit,INR,4,20.0,5.0,0.08978799430450918,other
6657,user_83,municipal utilities,utilities,debit,INR,5,31.0,0.75,0.0848950149119379,monthly_candidate
6664,user_83,shared storage plan,cloud_storage,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6666,user_83,therapy appointment,healthcare,debit,INR,5,31.0,0.75,0.03986253428527513,monthly_candidate
6668,user_83,weekly produce market,groceries,debit,INR,4,40.0,10.0,0.10292239766271882,other
6669,user_84,bakery and snacks,dining,debit,INR,6,7.0,35.0,0.1357365151416516,weekly_candidate
6671,user_84,cloud storage plan,cloud_storage,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6673,user_84,commuter pass,transport,debit,INR,4,20.0,40.0,0.10313400586165719,other
6675,user_84,family streaming plan,streaming,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6677,user_84,fuel refill,transport,debit,INR,4,55.0,17.5,0.15003843947308573,other
6678,user_84,games and recreation,entertainment,debit,INR,5,30.5,1.5,0.06770290558765582,monthly_candidate
6680,user_84,household groceries,groceries,debit,INR,7,20.0,35.0,0.1723050115427231,other
6681,user_84,household shopping,shopping,debit,INR,5,30.5,1.5,0.0736713262847903,monthly_candidate
6682,user_84,household utility payment,utilities,debit,INR,5,30.5,1.5,0.06742692325474924,monthly_candidate
6684,user_84,local taxi,transport,debit,INR,5,27.5,13.75,0.1307604566230303,other
6686,user_84,metro and bus fares,transport,debit,INR,4,20.0,20.0,0.09315423474137753,other
6688,user_84,neighbourhood restaurant,dining,debit,INR,4,35.0,14.0,0.032732602076503456,other
6689,user_84,parking and tolls,transport,debit,INR,5,10.0,8.75,0.1500793859302536,other
6690,user_84,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
6691,user_84,quick-service meal,dining,debit,INR,4,49.0,10.5,0.03899622504794219,other
6692,user_84,rail pass,transport,debit,INR,4,35.0,47.5,0.13540878848861906,other
6693,user_84,ride-hailing trip,transport,debit,INR,6,20.0,10.0,0.09257194629989487,other
6694,user_84,shared housing rent,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6696,user_84,takeaway order,dining,debit,INR,4,35.0,17.5,0.1223459737563474,other
6698,user_84,vehicle charging,transport,debit,INR,4,50.0,32.5,0.09228593448927264,other
6699,user_84,vehicle insurance premium,insurance,debit,INR,5,30.5,1.5,0.0,monthly_candidate
6700,user_84,weekend food delivery,dining,debit,INR,4,21.0,24.5,0.11994041866525323,other
6701,user_85,apartment rent transfer,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
6707,user_85,fitness club membership,gym,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
6709,user_85,fuel refill,transport,debit,IDR,4,42.0,24.5,0.08934517011778684,other
6710,user_85,grocery delivery,groceries,debit,IDR,9,10.5,15.75,0.12694826366622958,other
6711,user_85,grocery delivery membership,delivery_membership,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
6713,user_85,local event tickets,entertainment,debit,IDR,5,31.0,0.25,0.08949948665873668,monthly_candidate
6715,user_85,metro and bus fares,transport,debit,IDR,5,24.5,21.0,0.18748301591420968,other
6716,user_85,municipal utilities,utilities,debit,IDR,5,31.0,0.25,0.05938707503552625,monthly_candidate
6717,user_85,music service subscription,music_subscription,debit,IDR,5,31.0,0.25,0.0,monthly_candidate
6718,user_85,neighbourhood grocer,groceries,debit,IDR,4,35.0,17.5,0.14133592763389907,other
6721,user_85,payroll credit,salary,credit,IDR,5,31.0,0.25,0.15447232612146167,monthly_candidate
6724,user_85,ride-hailing trip,transport,debit,IDR,5,17.5,14.0,0.09283580211082104,other
6727,user_85,vehicle charging,transport,debit,IDR,6,14.0,21.0,0.14344217475464965,other
6732,user_86,dependent care payment,family_support,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6733,user_86,diagnostic test,healthcare,debit,INR,5,30.5,1.0,0.055464502062748666,monthly_candidate
6737,user_86,household groceries,groceries,debit,INR,5,45.5,33.25,0.05609312070886729,other
6738,user_86,loan repayment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6741,user_86,municipal utilities,utilities,debit,INR,5,30.5,1.0,0.04348336113954226,monthly_candidate
6742,user_86,neighbourhood grocer,groceries,debit,INR,6,28.0,21.0,0.11622778170342757,monthly_candidate
6743,user_86,online retail purchases,shopping,debit,INR,5,30.5,1.0,0.06573997333145974,monthly_candidate
6745,user_86,payroll credit,salary,credit,INR,5,31.0,2.0,0.0,monthly_candidate
6746,user_86,residential rent payment,rent,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6747,user_86,shared storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6752,user_87,bulk pantry shop,groceries,debit,INR,6,20.0,10.0,0.1463410519631267,other
6753,user_87,coffee shop,dining,debit,INR,4,28.0,7.0,0.13764552417981782,monthly_candidate
6754,user_87,commuter pass,transport,debit,INR,4,40.0,27.5,0.12027292462076561,other
6755,user_87,electricity bill,utilities,debit,INR,5,30.5,1.0,0.039670938052191844,monthly_candidate
6759,user_87,health insurance premium,insurance,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6761,user_87,landlord standing order,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6763,user_87,local taxi,transport,debit,INR,4,40.0,37.5,0.18402715751266746,other
6765,user_87,metro and bus fares,transport,debit,INR,4,25.0,15.0,0.13439744334919798,other
6766,user_87,monthly entertainment spend,entertainment,debit,INR,5,30.5,1.0,0.056076965929563835,monthly_candidate
6767,user_87,monthly shopping spend,shopping,debit,INR,5,30.5,1.0,0.05533767632308257,monthly_candidate
6768,user_87,neighbourhood grocer,groceries,debit,INR,4,60.0,20.0,0.05053959669401068,other
6770,user_87,parking and tolls,transport,debit,INR,10,15.0,20.0,0.11185524506144932,other
6773,user_87,quick-service meal,dining,debit,INR,4,28.0,38.5,0.15841757208377794,monthly_candidate
6774,user_87,rail pass,transport,debit,INR,4,25.0,15.0,0.13333213915126,other
6775,user_87,ride-hailing trip,transport,debit,INR,4,20.0,37.5,0.10522946817025507,other
6776,user_87,shared storage plan,cloud_storage,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6777,user_87,streaming subscription,streaming,debit,INR,5,30.5,1.0,0.0,monthly_candidate
6779,user_87,takeaway order,dining,debit,INR,5,14.0,19.25,0.17821225448945227,other
6781,user_87,weekend food delivery,dining,debit,INR,6,14.0,35.0,0.1226333264760761,other
6785,user_88,education loan instalment,debt_repayment,debit,ZAR,5,30.5,1.25,0.0,monthly_candidate
6793,user_88,monthly rent,rent,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6794,user_88,music service subscription,music_subscription,debit,ZAR,5,30.5,1.25,0.0,monthly_candidate
6798,user_88,payroll credit,salary,credit,ZAR,5,30.5,1.25,0.0,monthly_candidate
6805,user_88,water and power payment,utilities,debit,ZAR,6,31.0,1.0,0.039646876177727976,monthly_candidate
6807,user_89,bulk pantry shop,groceries,debit,IDR,4,35.0,7.0,0.02964967037156378,other
6808,user_89,coffee shop,dining,debit,IDR,5,21.0,21.0,0.14311062635900088,other
6810,user_89,credit card repayment,debt_repayment,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
6813,user_89,fuel refill,transport,debit,IDR,5,21.0,31.5,0.12467920607913964,other
6815,user_89,household groceries,groceries,debit,IDR,5,35.0,43.75,0.10597102129359463,other
6816,user_89,local taxi,transport,debit,IDR,5,21.0,19.25,0.06862070882467543,other
6819,user_89,monthly shopping spend,shopping,debit,IDR,5,30.5,1.0,0.032317200842541444,monthly_candidate
6820,user_89,municipal utilities,utilities,debit,IDR,5,30.5,1.0,0.07858277884554099,monthly_candidate
6821,user_89,neighbourhood grocer,groceries,debit,IDR,5,14.0,10.5,0.16693541020007902,other
6823,user_89,online backup subscription,cloud_storage,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
6824,user_89,parking and tolls,transport,debit,IDR,4,35.0,28.0,0.21786995600208273,other
6825,user_89,payroll credit,salary,credit,IDR,5,30.5,1.0,0.0,monthly_candidate
6829,user_89,shared housing rent,rent,debit,IDR,6,31.0,1.0,0.0,monthly_candidate
6833,user_89,video streaming plan,streaming,debit,IDR,5,30.5,1.0,0.0,monthly_candidate
6835,user_89,weekly produce market,groceries,debit,IDR,4,35.0,24.5,0.1081626203115388,other
6838,user_90,cloud storage plan,cloud_storage,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6843,user_90,electricity and water bill,utilities,debit,ZAR,5,30.5,1.5,0.04528202719225135,monthly_candidate
6847,user_90,grocery delivery,groceries,debit,ZAR,4,50.0,35.0,0.21124943744485158,other
6848,user_90,household groceries,groceries,debit,ZAR,4,60.0,15.0,0.07469490034742914,other
6852,user_90,monthly rent,rent,debit,ZAR,6,30.0,1.0,0.0,monthly_candidate
6855,user_90,personal shopping,shopping,debit,ZAR,5,30.5,1.5,0.07328091725035973,monthly_candidate
6857,user_90,streaming subscription,streaming,debit,ZAR,5,30.5,1.5,0.0,monthly_candidate
6860,user_90,vehicle charging,transport,debit,ZAR,4,21.0,10.5,0.15354883353238596,other
6864,user_91,bulk pantry shop,groceries,debit,EUR,5,24.5,21.0,0.17581184204207856,other
6866,user_91,education loan instalment,debt_repayment,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6867,user_91,electricity bill,utilities,debit,EUR,5,30.5,1.0,0.05530149183905049,monthly_candidate
6870,user_91,fuel refill,transport,debit,EUR,5,17.5,8.75,0.19642841909590655,other
6872,user_91,household groceries,groceries,debit,EUR,4,21.0,7.0,0.1472116475401615,other
6873,user_91,local market purchase,groceries,debit,EUR,4,42.0,28.0,0.11001193533211918,other
6874,user_91,local taxi,transport,debit,EUR,4,28.0,24.5,0.12229770640822521,monthly_candidate
6879,user_91,online backup subscription,cloud_storage,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6880,user_91,online retail purchases,shopping,debit,EUR,5,30.5,1.0,0.06000835665378148,monthly_candidate
6882,user_91,payroll credit,salary,credit,EUR,5,30.5,1.0,0.0,monthly_candidate
6886,user_91,shared housing rent,rent,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6887,user_91,streaming subscription,streaming,debit,EUR,5,30.5,1.0,0.0,monthly_candidate
6892,user_91,weekly produce market,groceries,debit,EUR,5,21.0,14.0,0.06159568000248405,other
6895,user_92,base salary,salary,credit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6896,user_92,child education fee,education,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6897,user_92,clinic payment,healthcare,debit,ZAR,5,30.5,1.0,0.04167913085275609,monthly_candidate
6898,user_92,commuter pass,transport,debit,ZAR,4,28.0,7.0,0.12311366508093582,monthly_candidate
6899,user_92,energy provider bill,utilities,debit,ZAR,5,30.5,1.0,0.05702008999129339,monthly_candidate
6901,user_92,fresh food shop,groceries,debit,ZAR,4,20.0,55.0,0.1129887478495436,other
6903,user_92,health insurance premium,insurance,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6904,user_92,home association fee,housing,debit,ZAR,6,31.0,1.0,0.0,monthly_candidate
6906,user_92,local event tickets,entertainment,debit,ZAR,5,30.5,1.0,0.050159600857283715,monthly_candidate
6907,user_92,local market purchase,groceries,debit,ZAR,4,20.0,5.0,0.07310431988401775,other
6908,user_92,local taxi,transport,debit,ZAR,4,42.0,21.0,0.09845014908120193,other
6917,user_92,shared storage plan,cloud_storage,debit,ZAR,5,30.5,1.0,0.0,monthly_candidate
6920,user_93,apartment rent transfer,rent,debit,USD,6,31.0,1.0,1.4056236117905047e-16,monthly_candidate
6923,user_93,electricity bill,utilities,debit,USD,6,31.0,1.0,0.06914886647886112,monthly_candidate
6934,user_93,online backup subscription,cloud_storage,debit,USD,5,30.5,1.5,0.0,monthly_candidate
6935,user_93,online retail purchases,shopping,debit,USD,5,30.5,1.5,0.08363792198654196,monthly_candidate
6936,user_93,payroll credit,salary,credit,USD,5,30.5,1.5,0.0,monthly_candidate
6939,user_93,supermarket basket,groceries,debit,USD,4,40.0,45.0,0.17968920348967668,other
6942,user_93,video streaming plan,streaming,debit,USD,5,30.5,1.5,0.0,monthly_candidate
6943,user_93,weekly produce market,groceries,debit,USD,4,30.0,15.0,0.07102290350591015,monthly_candidate
6947,user_94,clothing and household items,shopping,debit,EUR,5,31.0,0.25,0.034049735109965194,monthly_candidate
6954,user_94,household groceries,groceries,debit,EUR,5,40.0,22.5,0.1513761073668575,other
6956,user_94,local market purchase,groceries,debit,EUR,4,30.0,5.0,0.20151523866607007,monthly_candidate
6959,user_94,monthly rent,rent,debit,EUR,6,31.0,1.0,1.9799170623757584e-16,monthly_candidate
6960,user_94,municipal utilities,utilities,debit,EUR,5,31.0,0.25,0.04933471985860349,monthly_candidate
6963,user_94,parking and tolls,transport,debit,EUR,4,42.0,21.0,0.12992470577133747,other
6965,user_94,shared storage plan,cloud_storage,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
6966,user_94,streaming subscription,streaming,debit,EUR,5,31.0,0.25,0.0,monthly_candidate
6973,user_95,childcare contribution,family_support,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6978,user_95,household groceries,groceries,debit,INR,5,35.0,22.75,0.17394483005269246,other
6979,user_95,local market purchase,groceries,debit,INR,5,28.0,7.0,0.1378822832774948,monthly_candidate
6981,user_95,monthly shopping spend,shopping,debit,INR,5,31.0,0.75,0.0773154625769373,monthly_candidate
6982,user_95,municipal utilities,utilities,debit,INR,5,31.0,0.75,0.0388853006357446,monthly_candidate
6984,user_95,online backup subscription,cloud_storage,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6986,user_95,payroll credit,salary,credit,INR,5,31.0,2.75,0.0,monthly_candidate
6988,user_95,residential rent payment,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6991,user_95,therapy appointment,healthcare,debit,INR,5,31.0,0.75,0.03662491445191436,monthly_candidate
6993,user_95,vehicle loan payment,debt_repayment,debit,INR,5,31.0,0.75,0.0,monthly_candidate
6995,user_96,apartment rent transfer,rent,debit,INR,6,31.0,1.0,0.0,monthly_candidate
6997,user_96,bulk pantry shop,groceries,debit,INR,6,35.0,35.0,0.19038569557696533,other
6998,user_96,child education fee,education,debit,INR,5,30.5,1.0,0.0,monthly_candidate
7001,user_96,food delivery membership,delivery_membership,debit,INR,5,30.5,1.0,0.0,monthly_candidate
7002,user_96,fresh food shop,groceries,debit,INR,4,49.0,10.5,0.04487817245994604,other
7004,user_96,grocery delivery,groceries,debit,INR,6,21.0,21.0,0.17798632121047944,other
7005,user_96,household groceries,groceries,debit,INR,4,14.0,59.5,0.17039247762193963,other
7006,user_96,loan repayment,debt_repayment,debit,INR,5,30.5,1.0,0.0,monthly_candidate
7008,user_96,local taxi,transport,debit,INR,5,38.5,36.75,0.13627358610070725,other
7009,user_96,lunch with colleagues,dining,debit,INR,4,14.0,28.0,0.16679820670900455,other
7010,user_96,metro and bus fares,transport,debit,INR,6,42.0,28.0,0.20299168994714706,other
7011,user_96,municipal utilities,utilities,debit,INR,5,30.5,1.0,0.07504191844981055,monthly_candidate
7012,user_96,music service subscription,music_subscription,debit,INR,5,30.5,1.0,0.0,monthly_candidate
7014,user_96,parking and tolls,transport,debit,INR,4,28.0,3.5,0.1661757909386603,monthly_candidate
7023,user_97,audio streaming plan,music_subscription,debit,ZAR,5,31.0,0.25,0.0,monthly_candidate
